LeetCode No,Problem Title,Level,Tags,Acceptance,URL
1560, Most Visited Sector in a Circular Track,Easy,ArraySimulation,58.3,https://leetcode.com/problems/most-visited-sector-in-a-circular-track
1561, Maximum Number of Coins You Can Get,Medium,ArrayMathGreedy2+,78.3,https://leetcode.com/problems/maximum-number-of-coins-you-can-get
1562, Find Latest Group of Size M,Medium,ArrayBinary SearchSimulation,41.3,https://leetcode.com/problems/find-latest-group-of-size-m
1563, Stone Game V,Hard,ArrayMathDynamic Programming1+,40.7,https://leetcode.com/problems/stone-game-v
1564, Put Boxes Into the Warehouse I,Medium,ArrayGreedySorting,64.6,https://leetcode.com/problems/put-boxes-into-the-warehouse-i
1565, Unique Orders and Customers Per Month,Easy,Database,83.3,https://leetcode.com/problems/unique-orders-and-customers-per-month
1566, Detect Pattern of Length M Repeated K or More Times,Easy,ArrayEnumeration,43.6,https://leetcode.com/problems/detect-pattern-of-length-m-repeated-k-or-more-times
1567, Maximum Length of Subarray With Positive Product,Medium,ArrayDynamic ProgrammingGreedy,43.2,https://leetcode.com/problems/maximum-length-of-subarray-with-positive-product
1568, Minimum Number of Days to Disconnect Island,Hard,ArrayDepth-First Search3+,48.4,https://leetcode.com/problems/minimum-number-of-days-to-disconnect-island
1569, Number of Ways to Reorder Array to Get Same BST,Hard,ArrayMathDivide and Conquer7+,49.1,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst
1570, Dot Product of Two Sparse Vectors,Medium,ArrayHash TableTwo Pointers1+,90.3,https://leetcode.com/problems/dot-product-of-two-sparse-vectors
1571, Warehouse Manager,Easy,Database,90,https://leetcode.com/problems/warehouse-manager
1572, Matrix Diagonal Sum,Easy,ArrayMatrix,79.3,https://leetcode.com/problems/matrix-diagonal-sum
1573, Number of Ways to Split a String,Medium,MathString,32.1,https://leetcode.com/problems/number-of-ways-to-split-a-string
1574, Shortest Subarray to be Removed to Make Array Sorted,Medium,ArrayTwo PointersBinary Search2+,35.9,https://leetcode.com/problems/shortest-subarray-to-be-removed-to-make-array-sorted
1575, Count All Possible Routes,Hard,ArrayDynamic ProgrammingMemoization,57.5,https://leetcode.com/problems/count-all-possible-routes
1576, Replace All ?'s to Avoid Consecutive Repeating Characters,Easy,String,49.5,https://leetcode.com/problems/replace-all-s-to-avoid-consecutive-repeating-characters
1577, Number of Ways Where Square of Number Is Equal to Product of Two Numbers,Medium,ArrayHash TableMath1+,39.4,https://leetcode.com/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers
1578, Minimum Time to Make Rope Colorful,Medium,ArrayStringDynamic Programming1+,61.2,https://leetcode.com/problems/minimum-time-to-make-rope-colorful
1579, Remove Max Number of Edges to Keep Graph Fully Traversable,Hard,Union FindGraph,51.5,https://leetcode.com/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable
1580, Put Boxes Into the Warehouse II,Medium,ArrayGreedySorting,63.5,https://leetcode.com/problems/put-boxes-into-the-warehouse-ii
1581, Customer Who Visited but Did Not Make Any Transactions,Easy,Database,90.1,https://leetcode.com/problems/customer-who-visited-but-did-not-make-any-transactions
1582, Special Positions in a Binary Matrix,Easy,ArrayMatrix,65.2,https://leetcode.com/problems/special-positions-in-a-binary-matrix
1583, Count Unhappy Friends,Medium,ArraySimulation,58.3,https://leetcode.com/problems/count-unhappy-friends
1584, Min Cost to Connect All Points,Medium,ArrayUnion FindMinimum Spanning Tree,64.3,https://leetcode.com/problems/min-cost-to-connect-all-points
1585, Check If String Is Transformable With Substring Sort Operations,Hard,StringGreedySorting,48.4,https://leetcode.com/problems/check-if-string-is-transformable-with-substring-sort-operations
1586, Binary Search Tree Iterator II,Medium,StackTreeDesign3+,70.6,https://leetcode.com/problems/binary-search-tree-iterator-ii
1587, Bank Account Summary II,Easy,Database,89.9,https://leetcode.com/problems/bank-account-summary-ii
1588, Sum of All Odd Length Subarrays,Easy,ArrayMathPrefix Sum,83.6,https://leetcode.com/problems/sum-of-all-odd-length-subarrays
1589, Maximum Sum Obtained of Any Permutation,Medium,ArrayGreedySorting1+,36.7,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation
1590, Make Sum Divisible by P,Medium,ArrayHash TablePrefix Sum,28.2,https://leetcode.com/problems/make-sum-divisible-by-p
1591, Strange Printer II,Hard,ArrayGraphTopological Sort1+,57.2,https://leetcode.com/problems/strange-printer-ii
1592, Rearrange Spaces Between Words,Easy,String,43.9,https://leetcode.com/problems/rearrange-spaces-between-words
1593, Split a String Into the Max Number of Unique Substrings,Medium,Hash TableStringBacktracking,54.6,https://leetcode.com/problems/split-a-string-into-the-max-number-of-unique-substrings
1594, Maximum Non Negative Product in a Matrix,Medium,ArrayDynamic ProgrammingMatrix,33.1,https://leetcode.com/problems/maximum-non-negative-product-in-a-matrix
1595, Minimum Cost to Connect Two Groups of Points,Hard,ArrayDynamic Programming3+,45.9,https://leetcode.com/problems/minimum-cost-to-connect-two-groups-of-points
1596, The Most Frequently Ordered Products for Each Customer,Medium,Database,85.1,https://leetcode.com/problems/the-most-frequently-ordered-products-for-each-customer
1597, Build Binary Expression Tree From Infix Expression,Hard,StringStackTree1+,60.8,https://leetcode.com/problems/build-binary-expression-tree-from-infix-expression
1598, Crawler Log Folder,Easy,ArrayStringStack,64.4,https://leetcode.com/problems/crawler-log-folder
1599, Maximum Profit of Operating a Centennial Wheel,Medium,ArraySimulation,43.9,https://leetcode.com/problems/maximum-profit-of-operating-a-centennial-wheel
1600, Throne Inheritance,Medium,Hash TableTreeDepth-First Search1+,63.2,https://leetcode.com/problems/throne-inheritance
1601, Maximum Number of Achievable Transfer Requests,Hard,ArrayBacktrackingBit Manipulation1+,50.9,https://leetcode.com/problems/maximum-number-of-achievable-transfer-requests
1602, Find Nearest Right Node in Binary Tree,Medium,TreeBreadth-First SearchBinary Tree,75.3,https://leetcode.com/problems/find-nearest-right-node-in-binary-tree
1603, Design Parking System,Easy,DesignSimulationCounting,87.7,https://leetcode.com/problems/design-parking-system
1604, Alert Using Same Key-Card Three or More Times in a One Hour Period,Medium,ArrayHash TableString1+,47.1,https://leetcode.com/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period
1605, Find Valid Matrix Given Row and Column Sums,Medium,ArrayGreedyMatrix,78.2,https://leetcode.com/problems/find-valid-matrix-given-row-and-column-sums
1606, Find Servers That Handled Most Number of Requests,Hard,ArrayGreedyHeap (Priority Queue)1+,41.4,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests
1607, Sellers With No Sales,Easy,Database,54.8,https://leetcode.com/problems/sellers-with-no-sales
1608, Special Array With X Elements Greater Than or Equal X,Easy,ArrayBinary SearchSorting,60.4,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x
1609, Even Odd Tree,Medium,TreeBreadth-First SearchBinary Tree,53.1,https://leetcode.com/problems/even-odd-tree
1610, Maximum Number of Visible Points,Hard,ArrayMathGeometry2+,37,https://leetcode.com/problems/maximum-number-of-visible-points
1611, Minimum One Bit Operations to Make Integers Zero,Hard,Dynamic ProgrammingBit Manipulation1+,62.5,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero
1612, Check If Two Expression Trees are Equivalent,Medium,TreeDepth-First SearchBinary Tree,69.5,https://leetcode.com/problems/check-if-two-expression-trees-are-equivalent
1613, Find the Missing IDs,Medium,Database,75.8,https://leetcode.com/problems/find-the-missing-ids
1614, Maximum Nesting Depth of the Parentheses,Easy,StringStack,82.7,https://leetcode.com/problems/maximum-nesting-depth-of-the-parentheses
1615, Maximal Network Rank,Medium,Graph,57.2,https://leetcode.com/problems/maximal-network-rank
1616, Split Two Strings to Make Palindrome,Medium,Two PointersStringGreedy,31.3,https://leetcode.com/problems/split-two-strings-to-make-palindrome
1617, Count Subtrees With Max Distance Between Cities,Hard,Dynamic ProgrammingBit Manipulation3+,65.4,https://leetcode.com/problems/count-subtrees-with-max-distance-between-cities
1618, Maximum Font to Fit a Sentence in a Screen,Medium,ArrayStringBinary Search1+,58.4,https://leetcode.com/problems/maximum-font-to-fit-a-sentence-in-a-screen
1619, Mean of Array After Removing Some Elements,Easy,ArraySorting,64.5,https://leetcode.com/problems/mean-of-array-after-removing-some-elements
1620, Coordinate With Maximum Network Quality,Medium,ArrayEnumeration,37.1,https://leetcode.com/problems/coordinate-with-maximum-network-quality
1621, Number of Sets of K Non-Overlapping Line Segments,Medium,MathDynamic Programming,42.4,https://leetcode.com/problems/number-of-sets-of-k-non-overlapping-line-segments
1622, Fancy Sequence,Hard,MathDesignSegment Tree,15.6,https://leetcode.com/problems/fancy-sequence
1623, All Valid Triplets That Can Represent a Country,Easy,Database,88.5,https://leetcode.com/problems/all-valid-triplets-that-can-represent-a-country
1624, Largest Substring Between Two Equal Characters,Easy,Hash TableString,59.4,https://leetcode.com/problems/largest-substring-between-two-equal-characters
1625, Lexicographically Smallest String After Applying Operations,Medium,StringBreadth-First Search,65.9,https://leetcode.com/problems/lexicographically-smallest-string-after-applying-operations
1626, Best Team With No Conflicts,Medium,ArrayDynamic ProgrammingSorting,40.9,https://leetcode.com/problems/best-team-with-no-conflicts
1627, Graph Connectivity With Threshold,Hard,ArrayMathUnion Find,44.8,https://leetcode.com/problems/graph-connectivity-with-threshold
1628, Design an Expression Tree With Evaluate Function,Medium,MathStackTree2+,82,https://leetcode.com/problems/design-an-expression-tree-with-evaluate-function
1629, Slowest Key,Easy,ArrayString,59.6,https://leetcode.com/problems/slowest-key
1630, Arithmetic Subarrays,Medium,ArraySorting,79.1,https://leetcode.com/problems/arithmetic-subarrays
1631, Path With Minimum Effort,Medium,ArrayBinary SearchDepth-First Search4+,55.1,https://leetcode.com/problems/path-with-minimum-effort
1632, Rank Transform of a Matrix,Hard,ArrayGreedyUnion Find3+,40.8,https://leetcode.com/problems/rank-transform-of-a-matrix
1633, Percentage of Users Attended a Contest,Easy,Database,69.1,https://leetcode.com/problems/percentage-of-users-attended-a-contest
1634, Add Two Polynomials Represented as Linked Lists,Medium,Linked ListMathTwo Pointers,53.8,https://leetcode.com/problems/add-two-polynomials-represented-as-linked-lists
1635, Hopper Company Queries I,Hard,Database,53.3,https://leetcode.com/problems/hopper-company-queries-i
1636, Sort Array by Increasing Frequency,Easy,ArrayHash TableSorting,68.5,https://leetcode.com/problems/sort-array-by-increasing-frequency
1637, Widest Vertical Area Between Two Points Containing No Points,Medium,ArraySorting,84,https://leetcode.com/problems/widest-vertical-area-between-two-points-containing-no-points
1638, Count Substrings That Differ by One Character,Medium,Hash TableStringDynamic Programming,71.9,https://leetcode.com/problems/count-substrings-that-differ-by-one-character
1639, Number of Ways to Form a Target String Given a Dictionary,Hard,ArrayStringDynamic Programming,42.6,https://leetcode.com/problems/number-of-ways-to-form-a-target-string-given-a-dictionary
1640, Check Array Formation Through Concatenation,Easy,ArrayHash Table,55.9,https://leetcode.com/problems/check-array-formation-through-concatenation
1641, Count Sorted Vowel Strings,Medium,Dynamic Programming,77.6,https://leetcode.com/problems/count-sorted-vowel-strings
1642, Furthest Building You Can Reach,Medium,ArrayGreedyHeap (Priority Queue),45.3,https://leetcode.com/problems/furthest-building-you-can-reach
1643, Kth Smallest Instructions,Hard,ArrayMathDynamic Programming1+,45.8,https://leetcode.com/problems/kth-smallest-instructions
1644, Lowest Common Ancestor of a Binary Tree II,Medium,TreeDepth-First SearchBinary Tree,59,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-ii
1645, Hopper Company Queries II,Hard,Database,39,https://leetcode.com/problems/hopper-company-queries-ii
1646, Get Maximum in Generated Array,Easy,ArrayDynamic ProgrammingSimulation,50.7,https://leetcode.com/problems/get-maximum-in-generated-array
1647, Minimum Deletions to Make Character Frequencies Unique,Medium,StringGreedySorting,56.4,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique
1648, Sell Diminishing-Valued Colored Balls,Medium,ArrayMathBinary Search3+,30.9,https://leetcode.com/problems/sell-diminishing-valued-colored-balls
1649, Create Sorted Array through Instructions,Hard,ArrayBinary SearchDivide and Conquer4+,37.3,https://leetcode.com/problems/create-sorted-array-through-instructions
1650, Lowest Common Ancestor of a Binary Tree III,Medium,Hash TableTreeBinary Tree,77.4,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii
1651, Hopper Company Queries III,Hard,Database,67.2,https://leetcode.com/problems/hopper-company-queries-iii
1652, Defuse the Bomb,Easy,Array,61,https://leetcode.com/problems/defuse-the-bomb
1653, Minimum Deletions to Make String Balanced,Medium,StringDynamic ProgrammingStack,57.5,https://leetcode.com/problems/minimum-deletions-to-make-string-balanced
1654, Minimum Jumps to Reach Home,Medium,ArrayDynamic Programming1+,27.4,https://leetcode.com/problems/minimum-jumps-to-reach-home
1655, Distribute Repeating Integers,Hard,ArrayDynamic Programming3+,40.3,https://leetcode.com/problems/distribute-repeating-integers
1656, Design an Ordered Stream,Easy,ArrayHash TableDesign1+,84.1,https://leetcode.com/problems/design-an-ordered-stream
1657, Determine if Two Strings Are Close,Medium,Hash TableStringSorting,54.5,https://leetcode.com/problems/determine-if-two-strings-are-close
1658, Minimum Operations to Reduce X to Zero,Medium,ArrayHash TableBinary Search2+,33.6,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero
1659, Maximize Grid Happiness,Hard,Dynamic ProgrammingBit Manipulation2+,37.8,https://leetcode.com/problems/maximize-grid-happiness
1660, Correct a Binary Tree,Medium,Hash TableTreeDepth-First Search2+,72.7,https://leetcode.com/problems/correct-a-binary-tree
1661, Average Time of Process per Machine,Easy,Database,79.8,https://leetcode.com/problems/average-time-of-process-per-machine
1662, Check If Two String Arrays are Equivalent,Easy,ArrayString,81.9,https://leetcode.com/problems/check-if-two-string-arrays-are-equivalent
1663, Smallest String With A Given Numeric Value,Medium,StringGreedy,67,https://leetcode.com/problems/smallest-string-with-a-given-numeric-value
